index,ys,fs,parent_a,parent_b
494,0.6285570859909058,0.7684487104415894,604 原始基因（图节点 #70）,604 原始基因（图节点 #352）
495,0.9196457266807556,0.8069289922714233,604 原始基因（图节点 #70）,604 原始基因（图节点 #352）
496,1.0237613916397095,0.4070529043674469,604 原始基因（图节点 #40）,604 原始基因（图节点 #44）
497,0.5322925448417664,0.39977824687957764,604 原始基因（图节点 #40）,604 原始基因（图节点 #44）
498,1.5185723304748535,0.555063009262085,604 原始基因（图节点 #514）,604 原始基因（图节点 #54）
499,1.3110100030899048,0.6610867977142334,604 原始基因（图节点 #514）,604 原始基因（图节点 #54）
500,1.0711803436279297,1.0411280393600464,604 原始基因（图节点 #359）,604 原始基因（图节点 #158）
501,1.6359699964523315,0.7907721996307373,604 原始基因（图节点 #359）,604 原始基因（图节点 #158）
502,0.5837287902832031,0.13596366345882416,604 原始基因（图节点 #525）,604 原始基因（图节点 #339）
503,1.1378453969955444,0.5352620482444763,604 原始基因（图节点 #525）,604 原始基因（图节点 #339）
504,1.3115249872207642,1.361271619796753,604 原始基因（图节点 #469）,604 原始基因（图节点 #194）
505,1.5955497026443481,0.6763077974319458,604 原始基因（图节点 #469）,604 原始基因（图节点 #194）
506,0.5475903749465942,0.9877389669418335,604 原始基因（图节点 #211）,604 原始基因（图节点 #178）
507,0.7770732641220093,1.2574046850204468,604 原始基因（图节点 #211）,604 原始基因（图节点 #178）
508,0.7696976065635681,1.6297001838684082,604 原始基因（图节点 #128）,604 原始基因（图节点 #575）
509,0.9752357006072998,2.7201690673828125,604 原始基因（图节点 #128）,604 原始基因（图节点 #575）
510,0.745720386505127,1.4835675954818726,604 原始基因（图节点 #187）,604 原始基因（图节点 #359）
511,1.1082192659378052,2.1024858951568604,604 原始基因（图节点 #187）,604 原始基因（图节点 #359）
512,0.5541484951972961,0.3834459185600281,604 原始基因（图节点 #395）,604 原始基因（图节点 #271）
513,1.0662572383880615,0.38544848561286926,604 原始基因（图节点 #395）,604 原始基因（图节点 #271）
514,0.49646294116973877,1.7635446786880493,604 原始基因（图节点 #457）,604 原始基因（图节点 #461）
515,0.28225624561309814,1.7365463972091675,604 原始基因（图节点 #457）,604 原始基因（图节点 #461）
516,1.6358543634414673,1.1479566097259521,604 原始基因（图节点 #440）,604 原始基因（图节点 #534）
517,1.3708463907241821,1.087201476097107,604 原始基因（图节点 #440）,604 原始基因（图节点 #534）
518,1.0679969787597656,0.8693581819534302,604 原始基因（图节点 #366）,604 原始基因（图节点 #262）
519,1.1736531257629395,2.738917589187622,604 原始基因（图节点 #366）,604 原始基因（图节点 #262）
520,0.34199225902557373,0.6558475494384766,604 原始基因（图节点 #420）,604 原始基因（图节点 #402）
521,1.1517012119293213,2.7099335193634033,604 原始基因（图节点 #420）,604 原始基因（图节点 #402）
522,1.116062879562378,1.3090661764144897,604 原始基因（图节点 #136）,604 原始基因（图节点 #148）
523,0.6605116724967957,1.4802405834197998,604 原始基因（图节点 #136）,604 原始基因（图节点 #148）
524,1.0828778743743896,0.6681710481643677,604 原始基因（图节点 #164）,604 原始基因（图节点 #532）
525,0.5288047790527344,0.4452643096446991,604 原始基因（图节点 #164）,604 原始基因（图节点 #532）
526,1.5831881761550903,0.7228126525878906,604 原始基因（图节点 #137）,604 原始基因（图节点 #294）
527,1.0664478540420532,1.0899337530136108,604 原始基因（图节点 #137）,604 原始基因（图节点 #294）
528,0.6661925315856934,1.368067741394043,604 原始基因（图节点 #444）,604 原始基因（图节点 #214）
529,1.4871817827224731,0.5885841846466064,604 原始基因（图节点 #444）,604 原始基因（图节点 #214）
530,1.145607590675354,0.7617031335830688,604 原始基因（图节点 #529）,604 原始基因（图节点 #302）
531,1.5886038541793823,0.4223608076572418,604 原始基因（图节点 #529）,604 原始基因（图节点 #302）
532,0.5786780714988708,0.8182382583618164,604 原始基因（图节点 #282）,604 原始基因（图节点 #153）
533,0.5960381031036377,2.7360680103302,604 原始基因（图节点 #282）,604 原始基因（图节点 #153）
534,1.024496078491211,0.9729039669036865,604 原始基因（图节点 #248）,604 原始基因（图节点 #225）
535,0.6224966645240784,0.5902818441390991,604 原始基因（图节点 #248）,604 原始基因（图节点 #225）
