timestamp,round,epochs_done,train_mae_fs,val_mae_fs,train_mae_ys,val_mae_ys,worst_val_node,best_train_node,worst_rel_pct,best_rel_pct,curate_count_after,phase,mask_op,batch_k,effective_k,worst_nodes,best_nodes,elapsed_sec
2026-04-07 09:00:34,115,60,0.06325622,0.06215183,0.04193104,0.04082015,398,568,25.00033188,0.29607117,60,exchange,exchange,1,1,398,568,16.7315
2026-04-07 09:00:51,116,60,0.06438117,0.05850850,0.04360827,0.03842035,332,157,27.10049438,0.59689105,60,exchange,exchange,1,1,332,157,16.7681
2026-04-07 09:01:07,117,60,0.06284082,0.05893883,0.04567693,0.04346269,384,421,26.18242073,0.28746131,60,exchange,exchange,1,1,384,421,16.7740
2026-04-07 09:01:24,118,60,0.06440528,0.05442826,0.04318964,0.03867561,541,301,24.22202682,0.24993366,60,exchange,exchange,1,1,541,301,16.7978
2026-04-07 09:01:41,119,60,0.06985371,0.06207585,0.04320279,0.03825843,504,318,26.17007637,0.17372546,60,exchange,exchange,1,1,504,318,16.7877
2026-04-07 09:01:58,120,60,0.06641646,0.06091469,0.04240888,0.03474133,269,481,21.79764938,0.54836929,60,exchange,exchange,1,1,269,481,16.8067
2026-04-07 09:02:15,121,60,0.06354318,0.05860579,0.04266269,0.04027188,290,183,25.80516624,0.25560483,60,exchange,exchange,1,1,290,183,16.8737
2026-04-07 09:02:31,122,60,0.06529520,0.06417495,0.04175683,0.03769000,121,151,27.64301872,0.85287482,60,exchange,exchange,1,1,121,151,16.7893
2026-04-07 09:02:48,123,60,0.06361517,0.05318452,0.04608021,0.04153693,286,521,23.90474319,0.61970866,60,exchange,exchange,1,1,286,521,16.8540
2026-04-07 09:03:05,124,60,0.06434017,0.05348375,0.04313484,0.03637669,393,326,27.71700287,0.97921926,60,exchange,exchange,1,1,393,326,16.8028
2026-04-07 09:03:22,125,60,0.06342253,0.05376233,0.04171589,0.03828444,492,400,22.75253487,0.23309752,60,exchange,exchange,1,1,492,400,16.7581
2026-04-07 09:03:39,126,60,0.06320397,0.05515804,0.04280780,0.03988421,179,241,28.79740143,0.37209326,60,exchange,exchange,1,1,179,241,16.8377
2026-04-07 09:03:55,127,60,0.06025923,0.05332256,0.04272943,0.03653166,511,152,22.72375298,0.27324575,60,exchange,exchange,1,1,511,152,16.7911
2026-04-07 09:04:12,128,60,0.06230638,0.04851295,0.04151166,0.03682139,157,169,23.23537064,0.80283952,60,exchange,exchange,1,1,157,169,16.8114
2026-04-07 09:04:29,129,60,0.06189694,0.05312399,0.04278937,0.03439788,270,116,27.62295532,0.14588986,60,exchange,exchange,1,1,270,116,16.8042
2026-04-07 09:04:46,130,60,0.06285671,0.04702909,0.04370537,0.03573473,235,294,21.23379898,0.43289843,60,exchange,exchange,1,1,235,294,16.8206
2026-04-07 09:05:03,131,60,0.06622472,0.04590775,0.04368692,0.03630571,257,505,21.01448250,0.19661376,60,exchange,exchange,1,1,257,505,16.7540
2026-04-07 09:05:19,132,60,0.06454247,0.05070109,0.04352079,0.03829374,214,309,21.61456680,0.31730276,60,exchange,exchange,1,1,214,309,16.7675
2026-04-07 09:05:36,133,60,0.06062943,0.05221382,0.04631295,0.04045434,421,94,29.30010223,0.57920986,60,exchange,exchange,1,1,421,94,16.7864
2026-04-07 09:05:53,134,60,0.06197586,0.05208273,0.04142195,0.03587276,267,77,24.04623413,0.26650769,60,exchange,exchange,1,1,267,77,16.8003
2026-04-07 09:06:10,135,60,0.06448094,0.04959218,0.04157154,0.03352474,583,43,20.91316605,0.18975790,60,exchange,exchange,1,1,583,43,16.7966
2026-04-07 09:06:27,136,60,0.06458871,0.04687618,0.04129770,0.03430973,515,574,21.54872322,0.44392920,60,exchange,exchange,1,1,515,574,16.7838
2026-04-07 09:06:43,137,60,0.06037369,0.04866932,0.04328136,0.03622321,169,50,27.61542130,0.18139675,60,exchange,exchange,1,1,169,50,16.7503
2026-04-07 09:07:00,138,60,0.05998709,0.04652564,0.04256781,0.03699662,31,162,24.84488869,0.53172165,60,exchange,exchange,1,1,31,162,16.7126
2026-04-07 09:07:17,139,60,0.06136742,0.05272149,0.04226723,0.03796651,116,289,22.02755165,0.41324943,60,exchange,exchange,1,1,116,289,16.7836
2026-04-07 09:07:34,140,60,0.06166146,0.05474269,0.04110313,0.03724922,309,247,24.47589874,0.75963932,60,exchange,exchange,1,1,309,247,16.8212
2026-04-07 09:07:50,141,60,0.05940014,0.05070508,0.04125027,0.03606240,111,76,22.14290428,0.32571054,60,exchange,exchange,1,1,111,76,16.8174
2026-04-07 09:08:07,142,60,0.05979535,0.04872496,0.04094590,0.03545857,353,158,33.88304520,0.09730648,60,exchange,exchange,1,1,353,158,16.8646
2026-04-07 09:08:24,143,60,0.05953490,0.04833352,0.04251576,0.03527728,204,236,21.50037193,0.26024005,60,exchange,exchange,1,1,204,236,16.6911
2026-04-07 09:08:41,144,60,0.05926288,0.05330056,0.04145629,0.03365587,212,179,22.41421890,0.49836582,60,exchange,exchange,1,1,212,179,16.8099
2026-04-07 09:08:58,145,60,0.06005159,0.05204647,0.04213762,0.03633531,571,93,23.45648575,0.50649613,60,exchange,exchange,1,1,571,93,16.8037
2026-04-07 09:09:14,146,60,0.06296262,0.05618634,0.03947133,0.03477930,238,316,24.46053123,0.11327135,60,exchange,exchange,1,1,238,316,16.7860
2026-04-07 09:09:31,147,60,0.05921361,0.05126818,0.04070231,0.03534829,505,367,21.63660812,0.36200634,60,exchange,exchange,1,1,505,367,16.6924
2026-04-07 09:09:48,148,60,0.06047391,0.04634187,0.04213778,0.03894751,482,314,26.57035446,0.18259194,60,exchange,exchange,1,1,482,314,16.7616
2026-04-07 09:10:05,149,60,0.05808786,0.04843456,0.03988362,0.03569287,318,394,19.94314194,0.38402161,60,exchange,exchange,1,1,318,394,16.7653
